season,season_type,player_id,team,player_name,player_display_name,games,position,position_group,headshot_url,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_att,gwfg_distance_list,gwfg_made,gwfg_missed,gwfg_blocked
2013,REG,00-0028787,WAS,K.Forbath,Kai Forbath,12,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ogz6qruagoh7ihyybcse",18,22,2,2,50,0.818,0,3,10,4,1,0,0,0,0,2,0,0,20;32;33;38;47;20;40;36;35;33;50;33;37;36;22;47;31;49,40;49,25;59,639,89,84,26,26,0,0,1,0,,,,
2013,REG,00-0029318,WAS,,John Potter,3,K,SPEC,,3,4,1,0,43,0.75,0,2,0,1,0,0,0,0,0,0,1,0,43;21;25,50,,89,50,0,7,7,0,0,1,0,,,,
2013,REG,00-0029421,HOU,R.Bullock,Randy Bullock,16,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pim6xbwsdnk5xwhlwde8",26,35,8,1,51,0.743,1,7,5,12,1,0,0,0,0,4,4,0,41;27;29;47;22;42;41;20;35;48;21;47;43;48;51;26;30;49;20;43;34;31;49;45;35;19,51;50;50;46;45;49;43;55,40,943,389,40,26,26,0,0,1,1,41,1,0,0
2013,REG,00-0029576,MIN,B.Walsh,Blair Walsh,16,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aprsggdgwu3y8wmw2zaa",26,30,4,0,54,0.867,0,7,12,5,2,0,0,0,0,1,3,0,52;28;28;22;43;30;54;37;22;36;23;39;40;32;45;36;47;29;35;32;30;34;39;40;21;38,44;53;57;55,,912,209,0,43,44,1,0,0.977,1,34,1,0,0
2013,REG,00-0029597,BAL,J.Tucker,Justin Tucker,16,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/thawkkxcbyuddwuidgb0",38,41,3,0,61,0.927,0,10,12,10,5,1,0,0,1,1,1,0,25;30;28;45;43;35;24;42;50;25;44;23;46;38;32;51;36;46;52;21;30;26;33;53;43;34;38;45;48;29;24;32;49;53;61;38;22;34,50;44;37,,1428,131,0,26,26,0,0,1,3,44;46;61,3,0,0
2013,REG,00-0029621,LA,G.Zuerlein,Greg Zuerlein,16,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gzuks9rryzy90fecvi9l",26,28,2,0,54,0.929,0,7,10,8,1,0,0,0,0,1,1,0,36;25;38;48;29;40;32;37;42;28;42;33;28;27;32;29;40;43;34;44;31;35;54;25;48;36,50;44,,936,94,0,34,34,0,0,1,2,48;40,2,0,0
2013,REG,00-0030390,MIA,C.Sturgis,Caleb Sturgis,15,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/anm7eiqngj9sh0ustpoe",26,34,7,1,54,0.765,1,4,10,8,3,0,0,0,1,2,4,0,45;49;36;54;46;50;34;37;25;48;52;36;44;40;30;22;37;32;47;23;34;43;18;30;27;32,57;51;46;34;53;41;52,39,971,334,39,33,33,0,0,1,0,,,,
2013,POST,00-0004091,SF,P.Dawson,Phil Dawson,3,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dypn7kf7fsaz30ey0ayc",7,7,0,0,49,1,0,3,3,1,0,0,0,0,0,0,0,0,22;25;33;49;33;34;25,,,221,0,0,6,6,0,0,1,1,33,1,0,0
2013,POST,00-0016919,IND,A.Vinatieri,Adam Vinatieri,2,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/imfj1hl4kob4jof8hcwa",3,3,0,0,37,1,0,1,2,0,0,0,0,0,0,0,0,0,37;36;21,,,94,0,0,8,8,0,0,1,0,,,,
2013,POST,00-0019536,NO,,Shayne Graham,2,K,SPEC,,4,6,2,0,46,0.667,0,0,3,1,0,0,0,0,0,2,0,0,36;46;35;32,45;48,,149,93,0,3,3,0,0,1,1,32,1,0,0
2013,POST,00-0023096,LAC,N.Novak,Nick Novak,2,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gdjujo9q9eniokxlygke",3,4,1,0,30,0.75,0,2,1,0,0,0,0,0,0,0,1,0,25;23;30,53,,78,53,0,5,5,0,0,1,0,,,,
2013,POST,00-0023482,CIN,M.Nugent,Mike Nugent,1,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kkmkvk3wzzsdzgstz0ez",1,1,0,0,46,1,0,0,0,1,0,0,0,0,0,0,0,0,46,,,46,0,0,1,1,0,0,1,0,,,,
2013,POST,00-0023853,DEN,M.Prater,Matt Prater,2,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mwlrdghrm5chsum2kzic",5,6,1,0,54,0.833,1,1,1,1,1,0,0,0,0,1,0,0,45;27;35;19;54,47,,180,47,0,5,5,0,0,1,0,,,,
2013,POST,00-0024333,NE,S.Gostkowski,Stephen Gostkowski,2,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nqi0psnge6kkglcspabo",1,1,0,0,47,1,0,0,0,1,0,0,0,0,0,0,0,0,47,,,47,0,0,6,6,0,0,1,0,,,,
2013,POST,00-0025580,GB,M.Crosby,Mason Crosby,1,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/usbwgcjsdcugjafgjzvt",2,2,0,0,34,1,0,1,1,0,0,0,0,0,0,0,0,0,34;24,,,58,0,0,2,2,0,0,1,0,,,,
2013,POST,00-0025944,SEA,S.Hauschka,Stephen Hauschka,3,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dx2dsdejdbqrjltnkstm",8,8,0,0,49,1,0,1,4,3,0,0,0,0,0,0,0,0,38;49;26;32;40;47;31;33,,,296,0,0,9,9,0,0,1,0,,,,
2013,POST,00-0026858,CAR,G.Gano,Graham Gano,1,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sarpl2zavybbmmowpkwz",1,1,0,0,24,1,0,1,0,0,0,0,0,0,0,0,0,0,24,,,24,0,0,1,1,0,0,1,0,,,,
2013,POST,00-0026968,KC,R.Succop,Ryan Succop,1,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sbdymbap2wadw2jbey6w",3,3,0,0,43,1,1,0,0,2,0,0,0,0,0,0,0,0,19;42;43,,,104,0,0,5,5,0,0,1,0,,,,
2013,POST,00-0028058,PHI,,Alex Henery,1,K,SPEC,,1,2,1,0,31,0.5,0,0,1,0,0,0,0,0,0,1,0,0,31,48,,31,48,0,3,3,0,0,1,0,,,,
2013,REG+POST,00-0000108,DET,,David Akers,16,K,SPEC,,19,24,3,2,53,0.792,1,5,6,4,3,0,0,0,1,2,0,0,33;42;32;28;23;31;41;43;53;51;36;20;35;19;27;40;37;25;53,47;45;31,47;34,669,123,81,42,43,0,1,0.977,0,,,,
2013,REG+POST,00-0004091,SF,P.Dawson,Phil Dawson,19,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dypn7kf7fsaz30ey0ayc",39,43,4,0,56,0.907,0,15,9,11,4,0,0,1,0,1,1,1,27;33;21;38;24;35;26;44;44;53;43;25;55;29;29;49;32;43;24;23;48;52;22;47;43;21;35;49;30;27;56;40;22;25;33;49;33;34;25,48;53;71;24,,1388,196,0,50,50,0,0,1,3,22;40;33,3,0,0
2013,REG+POST,00-0016919,IND,A.Vinatieri,Adam Vinatieri,17,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/imfj1hl4kob4jof8hcwa",38,43,4,1,52,0.884,0,7,12,15,4,0,0,0,1,1,2,0,30;38;43;41;22;46;28;41;49;30;50;51;27;52;42;30;35;48;30;50;27;47;48;45;37;49;37;43;40;46;45;30;23;26;39;37;36;21,52;51;44;34,42,1459,181,42,42,42,0,0,1,1,38,1,0,0
2013,REG+POST,00-0019310,TB,,Rian Lindell,16,K,SPEC,,23,29,6,0,54,0.793,0,3,12,4,4,0,0,0,2,2,2,0,37;30;50;38;27;36;41;35;47;48;33;24;35;30;46;38;27;53;53;32;35;32;54,47;38;55;35;50;48,,881,273,0,31,31,0,0,1,1,30,1,0,0
2013,REG+POST,00-0019536,NO,,Shayne Graham,4,K,SPEC,,6,8,2,0,46,0.75,0,1,3,2,0,0,0,0,0,2,0,0,40;24;36;46;35;32,45;48,,213,93,0,10,10,0,0,1,1,32,1,0,0
2013,REG+POST,00-0019646,LV,S.Janikowski,Sebastian Janikowski,16,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/c5zvm3ux5uvwxdfqwd0w",21,30,9,0,53,0.7,0,6,4,8,3,0,0,0,2,3,4,0,38;46;30;29;29;47;50;24;53;33;24;52;48;24;42;45;41;40;34;20;42,48;35;52;51;54;32;48;52;42,,791,414,0,37,37,0,0,1,0,,,,
2013,REG+POST,00-0019770,ARI,,Jay Feely,16,K,SPEC,,30,36,5,1,52,0.833,0,9,7,11,3,0,0,1,1,1,2,0,30;47;23;43;33;42;27;42;50;49;52;22;39;38;35;21;21;32;48;50;21;25;25;47;41;39;46;26;49;43,50;50;25;37;43,28,1106,205,28,37,37,0,0,1,2,27;41,2,0,0
2013,REG+POST,00-0020578,ATL,M.Bryant,Matt Bryant,16,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/okrutwlsyxd3w2xtohun",24,27,3,0,53,0.889,0,9,7,5,3,0,0,0,1,0,2,0,23;38;52;20;33;23;45;25;23;24;30;28;53;46;49;39;24;49;36;20;51;35;42;37,35;52;52,,845,139,0,39,39,0,0,1,2,36;52,1,1,0
2013,REG+POST,00-0020962,TEN,,Rob Bironas,16,K,SPEC,,25,29,4,0,55,0.862,0,10,8,5,2,0,0,0,1,2,1,0,26;44;27;47;20;37;26;22;38;25;31;39;37;25;38;33;22;23;45;24;45;52;42;55;37,48;43;32;50,,860,173,0,41,41,0,0,1,0,,,,
2013,REG+POST,00-0020972,CLE,,Billy Cundiff,16,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/waqo64awyli6ahwmumqs",21,26,4,1,51,0.808,0,7,5,7,2,0,0,0,1,1,2,0,39;21;51;38;51;30;24;44;40;46;44;44;22;20;28;49;43;37;35;27;21,37;46;53;58,49,754,194,49,32,32,0,0,1,1,58,0,1,0
2013,REG+POST,00-0021940,NYG,,Josh Brown,15,K,SPEC,,23,26,3,0,52,0.885,0,8,7,7,1,0,0,0,1,1,1,0,20;36;24;41;35;23;36;40;44;33;46;27;23;40;28;21;23;39;41;52;45;34;38,38;44;50,,789,132,0,31,31,0,0,1,1,45,1,0,0
2013,REG+POST,00-0022874,JAX,,Josh Scobee,15,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a7c7yefpjtfv41lcvhum",23,25,1,1,55,0.92,0,3,12,4,4,0,0,0,0,0,0,1,27;33;53;48;34;50;30;30;23;38;32;44;30;53;44;36;25;40;39;32;55;36;37,60,49,869,60,49,22,23,0,1,0.957,1,60,0,1,0
2013,REG+POST,00-0023001,PIT,,Shaun Suisham,16,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vyx61i2zefrmgr91rrvd",30,32,2,0,48,0.938,0,9,13,8,0,0,0,0,2,0,0,0,44;27;36;44;26;28;46;33;48;32;34;28;38;42;47;30;36;37;23;25;34;21;47;32;25;45;26;31;30;32,34;32,,1027,66,0,39,39,0,0,1,1,42,1,0,0
2013,REG+POST,00-0023096,LAC,N.Novak,Nick Novak,18,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gdjujo9q9eniokxlygke",37,41,2,2,50,0.902,1,11,14,9,2,0,0,0,1,0,1,0,49;44;33;46;44;36;42;23;35;31;33;34;50;20;19;26;40;27;50;29;30;30;48;36;27;43;38;35;27;48;28;33;22;36;25;23;30,37;53,38;37,1270,90,75,47,47,0,0,1,2,46;36,2,0,0
2013,REG+POST,00-0023252,CHI,R.Gould,Robbie Gould,16,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uakpiwhnutg2rvoyrmgh",26,29,3,0,58,0.897,0,11,6,6,3,0,0,0,1,1,0,1,58;20;47;32;34;28;25;27;40;52;47;49;24;27;25;32;20;46;38;30;40;27;34;23;23;50,34;66;47,,898,147,0,45,46,0,1,0.978,2,38;47,1,1,0
2013,REG+POST,00-0023482,CIN,M.Nugent,Mike Nugent,17,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kkmkvk3wzzsdzgstz0ez",19,23,4,0,54,0.826,0,2,6,8,3,0,0,0,1,2,1,0,41;25;25;43;39;50;46;43;48;54;31;54;32;41;38;46;39;38;46,52;34;47;42,,779,175,0,53,54,0,1,0.981,3,43;54;54,3,0,0
2013,REG+POST,00-0023853,DEN,M.Prater,Matt Prater,18,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mwlrdghrm5chsum2kzic",30,32,2,0,64,0.938,3,5,6,9,6,1,0,0,0,1,1,0,42;47;53;41;40;53;48;50;28;31;47;19;54;36;27;25;64;19;32;42;32;25;44;34;54;45;27;35;19;54,52;47,,1167,99,0,80,80,0,0,1,1,28,1,0,0
2013,REG+POST,00-0024333,NE,S.Gostkowski,Stephen Gostkowski,18,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nqi0psnge6kkglcspabo",39,42,3,0,54,0.929,1,8,13,12,5,0,0,0,0,2,1,0,48;33;35;21;30;53;46;33;48;22;49;42;19;35;54;23;39;44;34;48;20;32;42;26;31;31;53;53;33;50;22;23;45;42;43;35;29;35;47,43;55;48,,1448,146,0,50,50,0,0,1,3,35;31;53,3,0,0
2013,REG+POST,00-0025565,NYJ,N.Folk,Nick Folk,16,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tvducq2x22jbvgaob4o1",33,36,3,0,54,0.917,0,8,10,12,3,0,0,0,1,2,0,0,43;30;48;37;47;34;45;47;22;36;43;25;39;37;37;42;45;47;50;39;21;47;45;27;20;41;23;51;54;33;21;35;26,48;49;35,,1237,132,0,27,27,0,0,1,4,48;43;42;27,4,0,0
2013,REG+POST,00-0025580,GB,M.Crosby,Mason Crosby,17,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/usbwgcjsdcugjafgjzvt",35,39,4,0,57,0.897,1,14,9,6,5,0,0,0,0,2,2,0,28;41;19;26;26;52;31;42;45;45;31;50;31;26;30;20;45;30;23;26;35;24;57;27;20;54;40;33;25;57;22;33;27;34;24,44;52;53;42,,1179,191,0,44,44,0,0,1,1,20,1,0,0
2013,REG+POST,00-0025824,NO,,Garrett Hartley,14,K,SPEC,,22,30,7,1,55,0.733,2,5,5,9,1,0,0,1,2,4,0,0,48;31;22;44;41;27;31;29;47;19;36;48;28;39;55;43;21;42;31;41;19;45,43;43;47;38;43;37;26,36,787,277,36,41,41,0,0,1,2,27;31,2,0,0
2013,REG+POST,00-0025944,SEA,S.Hauschka,Stephen Hauschka,19,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dx2dsdejdbqrjltnkstm",41,43,1,1,53,0.953,0,11,13,14,3,0,0,1,0,0,0,0,27;40;30;37;21;48;39;45;42;36;41;46;31;29;51;42;36;27;39;43;44;53;50;26;26;20;31;49;44;24;27;28;35;38;49;26;32;40;47;31;33,24,48,1503,24,48,53,53,0,0,1,2,45;27,2,0,0
2013,REG+POST,00-0026003,BUF,,Dan Carpenter,16,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/am7wdsrscuceakss8gtt",33,36,3,0,55,0.917,0,13,6,10,4,0,0,0,0,1,2,0,55;20;48;37;23;43;26;27;27;22;52;51;39;20;31;37;26;30;20;40;42;43;29;40;46;42;40;45;21;22;26;51;37,42;50;54,,1158,146,0,32,32,0,0,1,1,31,1,0,0
2013,REG+POST,00-0026858,CAR,G.Gano,Graham Gano,17,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sarpl2zavybbmmowpkwz",25,28,2,1,55,0.893,0,10,4,5,6,0,0,0,0,2,0,0,27;25;39;53;22;51;37;31;50;29;55;20;53;43;52;46;23;22;45;24;35;22;40;40;24,48;49,35,908,97,35,43,43,0,0,1,1,53,1,0,0
2013,REG+POST,00-0026968,KC,R.Succop,Ryan Succop,17,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sbdymbap2wadw2jbey6w",25,31,5,1,51,0.806,1,6,9,8,1,0,0,0,1,2,2,0,40;33;31;34;38;51;29;24;33;48;33;22;42;35;40;27;41;39;20;25;33;46;19;42;43,51;52;34;47;41,57,868,225,57,57,57,0,0,1,0,,,,
2013,REG+POST,00-0028058,PHI,,Alex Henery,16,K,SPEC,,24,30,6,0,51,0.8,0,8,8,7,1,0,0,0,1,4,0,1,48;25;48;32;29;35;25;40;27;29;36;41;24;31;25;41;24;32;35;51;33;49;47;31,46;48;46;60;39;48,,838,287,0,48,48,0,0,1,0,,,,
2013,REG+POST,00-0028347,CLE,,Spencer Lanning,1,P,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fs56vzwpahenlqxrlt58",,0,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,,,,
2013,REG+POST,00-0028660,DAL,D.Bailey,Dan Bailey,16,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/edvfxmstx8ok643vpmht",28,30,2,0,53,0.933,2,2,8,10,6,0,0,0,1,0,1,0,30;38;45;51;30;53;19;43;48;30;38;53;53;44;41;44;37;35;19;47;23;43;50;50;25;44;43;36,35;56,,1112,91,0,47,47,0,0,1,1,35,1,0,0
2013,REG+POST,00-0028787,WAS,K.Forbath,Kai Forbath,12,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ogz6qruagoh7ihyybcse",18,22,2,2,50,0.818,0,3,10,4,1,0,0,0,0,2,0,0,20;32;33;38;47;20;40;36;35;33;50;33;37;36;22;47;31;49,40;49,25;59,639,89,84,26,26,0,0,1,0,,,,
2013,REG+POST,00-0029318,WAS,,John Potter,3,K,SPEC,,3,4,1,0,43,0.75,0,2,0,1,0,0,0,0,0,0,1,0,43;21;25,50,,89,50,0,7,7,0,0,1,0,,,,
2013,REG+POST,00-0029421,HOU,R.Bullock,Randy Bullock,16,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pim6xbwsdnk5xwhlwde8",26,35,8,1,51,0.743,1,7,5,12,1,0,0,0,0,4,4,0,41;27;29;47;22;42;41;20;35;48;21;47;43;48;51;26;30;49;20;43;34;31;49;45;35;19,51;50;50;46;45;49;43;55,40,943,389,40,26,26,0,0,1,1,41,1,0,0
2013,REG+POST,00-0029576,MIN,B.Walsh,Blair Walsh,16,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aprsggdgwu3y8wmw2zaa",26,30,4,0,54,0.867,0,7,12,5,2,0,0,0,0,1,3,0,52;28;28;22;43;30;54;37;22;36;23;39;40;32;45;36;47;29;35;32;30;34;39;40;21;38,44;53;57;55,,912,209,0,43,44,1,0,0.977,1,34,1,0,0
2013,REG+POST,00-0029597,BAL,J.Tucker,Justin Tucker,16,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/thawkkxcbyuddwuidgb0",38,41,3,0,61,0.927,0,10,12,10,5,1,0,0,1,1,1,0,25;30;28;45;43;35;24;42;50;25;44;23;46;38;32;51;36;46;52;21;30;26;33;53;43;34;38;45;48;29;24;32;49;53;61;38;22;34,50;44;37,,1428,131,0,26,26,0,0,1,3,44;46;61,3,0,0
2013,REG+POST,00-0029621,LA,G.Zuerlein,Greg Zuerlein,16,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gzuks9rryzy90fecvi9l",26,28,2,0,54,0.929,0,7,10,8,1,0,0,0,0,1,1,0,36;25;38;48;29;40;32;37;42;28;42;33;28;27;32;29;40;43;34;44;31;35;54;25;48;36,50;44,,936,94,0,34,34,0,0,1,2,48;40,2,0,0
2013,REG+POST,00-0030390,MIA,C.Sturgis,Caleb Sturgis,15,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/anm7eiqngj9sh0ustpoe",26,34,7,1,54,0.765,1,4,10,8,3,0,0,0,1,2,4,0,45;49;36;54;46;50;34;37;25;48;52;36;44;40;30;22;37;32;47;23;34;43;18;30;27;32,57;51;46;34;53;41;52,39,971,334,39,33,33,0,0,1,0,,,,
2014,REG,00-0004091,SF,P.Dawson,Phil Dawson,16,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dypn7kf7fsaz30ey0ayc",25,31,5,1,55,0.806,0,6,8,5,6,0,0,0,1,1,2,1,27;24;29;51;46;31;31;55;52;27;30;54;22;34;45;35;31;37;44;41;40;52;20;53;37,37;51;55;47;60,45,948,250,45,33,33,0,0,1,3,55;35;60,1,2,0
2014,REG,00-0016919,IND,A.Vinatieri,Adam Vinatieri,16,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/imfj1hl4kob4jof8hcwa",30,31,1,0,53,0.968,0,10,10,7,3,0,0,0,0,1,0,0,25;46;27;48;43;25;31;30;38;34;27;34;23;50;31;23;48;31;48;43;31;53;46;20;32;51;33;29;23;26,46,,1049,46,0,50,50,0,0,1,0,,,,
2014,REG,00-0019536,NO,,Shayne Graham,16,K,SPEC,,19,22,3,0,50,0.864,0,6,9,3,1,0,0,0,0,2,1,0,31;50;27;30;30;29;44;27;48;36;31;29;37;40;31;20;34;37;25,41;42;51,,636,134,0,46,47,0,1,0.979,0,,,,
2014,REG,00-0019646,LV,S.Janikowski,Sebastian Janikowski,15,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/c5zvm3ux5uvwxdfqwd0w",19,22,3,0,57,0.864,0,2,5,9,3,0,0,0,0,1,2,0,49;37;47;29;53;46;38;48;41;42;25;40;57;53;33;45;36;38;49,53;51;48,,806,152,0,28,28,0,0,1,0,,,,
2014,REG,00-0019770,CHI,,Jay Feely,4,K,SPEC,,3,4,1,0,48,0.75,0,1,1,1,0,0,0,0,0,1,0,0,48;25;35,43,,108,43,0,5,6,0,1,0.833,0,,,,
2014,REG,00-0020578,ATL,M.Bryant,Matt Bryant,16,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/okrutwlsyxd3w2xtohun",29,32,2,1,54,0.906,0,10,4,8,7,0,0,0,0,0,2,0,40;51;52;46;20;20;52;54;37;43;44;33;34;42;26;44;53;20;23;21;45;28;50;28;22;44;50;32;21,59;57,53,1075,116,53,40,40,0,0,1,3,52;44;53,3,0,0
2014,REG,00-0020972,CLE,,Billy Cundiff,13,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/waqo64awyli6ahwmumqs",22,29,6,1,52,0.759,0,6,10,5,1,0,0,0,2,2,1,1,39;25;32;29;38;42;40;40;22;52;33;26;49;29;43;32;33;37;32;37;22;39,50;44;38;60;37;40,36,771,269,36,28,28,0,0,1,2,29;37,2,0,0
2014,REG,00-0021940,NYG,,Josh Brown,15,K,SPEC,,24,26,1,1,53,0.923,1,6,9,4,4,0,0,0,0,1,0,0,39;29;31;29;49;50;26;38;41;43;33;20;19;36;52;42;32;29;37;52;38;20;36;53,43,29,874,43,29,44,44,0,0,1,0,,,,
2014,REG,00-0022874,JAX,,Josh Scobee,16,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a7c7yefpjtfv41lcvhum",20,26,3,3,53,0.769,0,3,7,7,3,0,0,0,0,1,2,0,49;36;41;43;35;36;30;30;40;25;28;28;43;33;37;53;45;53;45;53,50;42;51,36;55;48,783,143,139,23,23,0,0,1,3,55;43;37,2,0,1
2014,REG,00-0023001,PIT,,Shaun Suisham,16,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vyx61i2zefrmgr91rrvd",29,32,3,0,53,0.906,0,12,6,10,1,0,0,1,0,0,2,0,36;34;41;25;43;42;24;45;25;24;20;44;30;40;53;27;49;23;49;31;47;22;44;38;38;23;23;29;25,50;23;54,,994,127,0,45,45,0,0,1,1,41,1,0,0
2014,REG,00-0023096,LAC,N.Novak,Nick Novak,15,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gdjujo9q9eniokxlygke",22,26,3,1,52,0.846,1,6,8,4,3,0,0,0,1,1,1,0,36;50;43;28;19;37;33;34;23;37;34;30;24;48;23;52;23;48;52;26;30;40,48;37;52,46,770,137,46,40,40,0,0,1,1,40,1,0,0
2014,REG,00-0023252,CHI,R.Gould,Robbie Gould,12,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uakpiwhnutg2rvoyrmgh",9,12,3,0,45,0.75,0,4,2,3,0,0,0,0,1,1,1,0,41;37;24;45;23;45;25;28;35,35;47;54,,303,136,0,28,29,0,1,0.966,0,,,,
2014,REG,00-0023482,CIN,M.Nugent,Mike Nugent,15,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kkmkvk3wzzsdzgstz0ez",26,33,6,1,49,0.788,0,6,10,10,0,0,0,0,2,1,3,0,49;22;28;46;38;31;29;23;44;38;42;32;33;31;43;22;42;31;49;44;44;34;37;49;23;39,38;49;55;52;36;50,45,943,280,45,39,39,0,0,1,1,36,0,1,0
2014,REG,00-0023853,DET,M.Prater,Matt Prater,11,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mwlrdghrm5chsum2kzic",21,26,3,2,52,0.808,0,8,4,6,3,0,0,0,0,1,2,0,52;21;22;20;48;26;50;50;28;48;20;49;46;40;46;23;29;30;33;39;30,50;44;53,42;37,750,147,79,21,21,0,0,1,2,48;33,2,0,0
2014,REG,00-0024333,NE,S.Gostkowski,Stephen Gostkowski,16,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nqi0psnge6kkglcspabo",35,37,2,0,53,0.946,1,11,10,12,1,0,0,0,1,1,0,0,47;45;48;47;27;21;20;36;48;19;23;47;35;42;53;40;39;36;23;27;39;49;29;45;35;43;22;22;38;35;36;24;24;44;35,36;47,,1243,83,0,51,51,0,0,1,0,,,,
2014,REG,00-0025565,NYJ,N.Folk,Nick Folk,15,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tvducq2x22jbvgaob4o1",32,39,5,2,55,0.821,0,13,7,9,3,0,0,0,0,4,1,0,45;42;52;43;28;22;42;27;30;22;47;46;27;55;39;23;30;27;40;45;36;33;22;24;44;51;26;23;37;26;23;39,45;48;45;53;45,58;52,1116,236,110,23,23,0,0,1,2,58;52,0,0,2
2014,REG,00-0025580,GB,M.Crosby,Mason Crosby,16,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/usbwgcjsdcugjafgjzvt",27,33,3,3,55,0.818,0,7,11,5,4,0,0,0,0,2,1,0,23;31;20;55;53;43;30;34;31;49;27;20;52;27;33;48;32;35;33;28;38;33;53;45;34;42;25,50;40;48,38;53;52,974,138,143,53,55,0,2,0.964,0,,,,
2014,REG,00-0025824,CLE,,Garrett Hartley,2,K,SPEC,,3,3,0,0,43,1,0,0,2,1,0,0,0,0,0,0,0,0,43;31;38,,,112,0,0,2,2,0,0,1,0,,,,
