country,year,life_expectancy,gdp_per_capita,population
tcd,1945,35.3,1126.0,2086197
tcd,1946,36.43,1145.0,2166470
tcd,1947,37.55,1164.0,2249831
tcd,1948,38.68,1184.0,2336400
tcd,1949,39.82,1204.0,2426300
tcd,1950,40.97,1225.0,2502317
tcd,1951,41.17,1253.0,2543900
tcd,1952,41.53,1282.0,2588905
tcd,1953,41.9,1309.0,2636261
tcd,1954,42.26,1339.0,2685204
tcd,1955,42.63,1368.0,2735208
tcd,1956,43.01,1398.0,2786049
tcd,1957,43.39,1428.0,2837762
tcd,1958,43.77,1458.0,2890635
tcd,1959,44.15,1487.0,2945101
tcd,1960,44.52,1474.0,3001593
tcd,1961,44.9,1469.0,3060355
tcd,1962,45.28,1521.0,3121216
tcd,1963,45.66,1473.0,3183551
tcd,1964,46.05,1409.0,3246505
tcd,1965,46.45,1386.0,3309573
tcd,1966,46.91,1333.0,3372170
tcd,1967,47.41,1314.0,3434811
tcd,1968,47.97,1280.0,3499352
tcd,1969,48.56,1340.0,3568376
tcd,1970,49.18,1337.0,3643549
tcd,1971,48.97,1333.0,3726091
tcd,1972,49.85,1215.0,3815103
tcd,1973,50.72,1131.0,3907632
tcd,1974,50.89,1257.0,3999512
tcd,1975,51.21,1440.0,4087948
tcd,1976,50.83,1386.0,4172230
tcd,1977,51.05,1252.0,4253989
tcd,1978,51.31,1216.0,4335645
tcd,1979,51.29,946.0,4420716
tcd,1980,51.23,890.0,4512042
tcd,1981,50.94,879.0,4610167
tcd,1982,50.86,883.0,4715197
tcd,1983,51.12,982.0,4829094
tcd,1984,51.47,993.0,4954046
tcd,1985,52.4,1201.0,5091535
tcd,1986,52.32,1121.0,5243006
tcd,1987,51.21,1057.0,5408087
tcd,1988,53.5,1184.0,5584339
tcd,1989,53.56,1220.0,5768086
tcd,1990,53.26,1110.0,5956859
tcd,1991,53.45,1167.0,6150081
tcd,1992,53.46,1221.0,6349089
tcd,1993,53.62,997.0,6555603
tcd,1994,53.43,1063.0,6772133
tcd,1995,53.45,1041.0,7000722
tcd,1996,52.99,1029.0,7241134
tcd,1997,52.73,1050.0,7493251
tcd,1998,52.44,1085.0,7759258
tcd,1999,52.37,1039.0,8041846
tcd,2000,52.16,993.0,8342559
tcd,2001,52.44,1068.0,8663012
tcd,2002,52.59,1115.0,9001689
tcd,2003,52.76,1231.0,9353201
tcd,2004,53.11,1585.0,9710043
tcd,2005,53.85,1793.0,10067009
tcd,2006,54.06,1744.0,10421597
tcd,2007,54.88,1741.0,10775708
tcd,2008,55.18,1737.0,11133861
tcd,2009,55.91,1752.0,11502786
tcd,2010,56.49,1925.0,11887202
tcd,2011,56.97,1864.0,12288651
tcd,2012,57.53,1963.0,12705135
tcd,2013,58.16,2007.0,13133589
tcd,2014,58.68,2077.0,13569438
tcd,2015,59.19,2048.0,14009413
tcd,2016,59.84,1846.0,14452543
tcd,2017,60.18,1845.0,14899994
tcd,2018,60.52,1855.0,15353184
tgo,1800,31.3,682.0,445985
tgo,1801,31.3,683.0,445985
tgo,1802,31.3,683.0,445985
tgo,1803,31.3,683.0,445985
tgo,1804,31.3,683.0,445985
tgo,1805,31.3,683.0,445985
tgo,1806,31.3,683.0,445985
tgo,1807,31.3,683.0,445985
tgo,1808,31.3,683.0,445985
tgo,1809,31.3,683.0,445985
tgo,1810,31.3,683.0,445985
tgo,1811,31.3,684.0,446172
tgo,1812,31.3,684.0,446548
tgo,1813,31.3,684.0,447115
tgo,1814,31.3,684.0,447873
tgo,1815,31.3,684.0,448826
tgo,1816,31.3,684.0,449974
tgo,1817,31.3,684.0,451319
tgo,1818,31.3,684.0,452863
tgo,1819,31.3,684.0,454609
tgo,1820,31.3,684.0,456556
tgo,1821,31.3,688.0,458708
tgo,1822,31.3,691.0,461066
tgo,1823,31.3,694.0,463633
tgo,1824,31.3,698.0,466408
tgo,1825,31.3,701.0,469396
tgo,1826,31.3,705.0,472597
tgo,1827,31.3,708.0,476013
tgo,1828,31.3,711.0,479647
tgo,1829,31.3,715.0,483500
tgo,1830,31.3,718.0,487574
tgo,1831,31.3,722.0,491871
tgo,1832,31.3,725.0,496206
tgo,1833,31.3,729.0,500579
tgo,1834,31.3,732.0,504991
tgo,1835,31.3,736.0,509441
tgo,1836,31.3,739.0,513931
tgo,1837,31.3,743.0,518461
tgo,1838,31.3,747.0,523030
tgo,1839,31.3,750.0,527639
tgo,1840,31.3,754.0,532290
tgo,1841,31.3,758.0,536981
tgo,1842,31.3,761.0,541713
tgo,1843,31.3,765.0,546487
tgo,1844,31.3,769.0,551304
tgo,1845,31.3,772.0,556162
tgo,1846,31.3,776.0,561064
tgo,1847,31.3,780.0,566009
tgo,1848,31.3,784.0,570997
tgo,1849,31.3,787.0,576029
tgo,1850,31.3,791.0,581106
tgo,1851,31.3,795.0,586189
tgo,1852,31.3,799.0,591316
tgo,1853,31.3,803.0,596488
tgo,1854,31.3,807.0,601705
tgo,1855,31.3,810.0,606968
tgo,1856,31.3,814.0,612277
tgo,1857,31.3,818.0,617632
tgo,1858,31.3,822.0,623035
tgo,1859,31.3,826.0,628484
tgo,1860,31.3,830.0,633981
tgo,1861,31.3,834.0,639526
tgo,1862,31.3,838.0,645120
tgo,1863,31.3,842.0,650763
tgo,1864,31.3,846.0,656455
tgo,1865,31.3,851.0,662196
tgo,1866,31.3,855.0,667988
tgo,1867,31.3,859.0,673831
tgo,1868,31.3,863.0,679725
tgo,1869,31.3,867.0,685670
tgo,1870,31.3,871.0,691667
tgo,1871,31.34,876.0,697717
tgo,1872,31.37,880.0,703819
tgo,1873,31.41,884.0,709793
tgo,1874,31.44,888.0,716002
tgo,1875,31.48,893.0,722264
tgo,1876,31.51,897.0,728581
tgo,1877,31.55,901.0,734784
tgo,1878,31.58,906.0,741211
tgo,1879,31.62,910.0,747694
tgo,1880,31.66,914.0,754234
tgo,1881,31.69,919.0,760675
tgo,1882,31.73,923.0,767328
tgo,1883,31.76,928.0,774039
tgo,1884,31.8,932.0,780669
tgo,1885,31.83,937.0,787497
tgo,1886,31.87,941.0,794385
tgo,1887,31.9,946.0,801210
tgo,1888,31.94,950.0,808218
tgo,1889,31.98,955.0,815287
tgo,1890,32.01,960.0,822418
tgo,1891,32.05,964.0,829611
tgo,1892,32.08,969.0,836867
tgo,1893,32.12,974.0,844187
tgo,1894,32.15,978.0,851570
tgo,1895,32.19,983.0,859019
tgo,1896,32.22,988.0,866532
tgo,1897,32.26,993.0,874111
tgo,1898,32.3,997.0,881756
tgo,1899,32.33,1002.0,889469
tgo,1900,32.37,1007.0,897248
tgo,1901,32.4,1012.0,905096
tgo,1902,32.44,1017.0,912895
tgo,1903,32.47,1022.0,920880
tgo,1904,32.51,1027.0,928934
tgo,1905,32.54,1032.0,937059
tgo,1906,32.58,1037.0,945255
tgo,1907,32.62,1042.0,953351
tgo,1908,32.65,1047.0,961690
tgo,1909,32.69,1052.0,970101
tgo,1910,32.72,1057.0,978586
tgo,1911,32.76,1062.0,987094
tgo,1912,32.79,1067.0,995728
tgo,1913,32.83,1072.0,1004437
tgo,1914,32.86,1073.0,1013222
tgo,1915,32.9,1073.0,1022084
tgo,1916,32.94,1073.0,1031023
tgo,1917,32.97,1074.0,1040041
tgo,1918,12.76,1074.0,1049230
tgo,1919,33.04,1074.0,1058477
tgo,1920,33.08,1074.0,1067806
tgo,1921,33.11,1073.0,1077217
tgo,1922,33.15,1072.0,1086710
tgo,1923,33.18,1071.0,1096288
tgo,1924,33.22,1069.0,1105950
tgo,1925,33.26,1068.0,1115696
tgo,1926,33.29,1067.0,1125529
tgo,1927,33.33,1066.0,1135449
tgo,1928,33.36,1064.0,1145456
tgo,1929,33.4,1063.0,1155551
tgo,1930,33.43,1062.0,1165735
tgo,1931,33.47,1060.0,1176009
tgo,1932,33.5,1059.0,1186373
tgo,1933,33.54,1058.0,1196829
tgo,1934,33.58,1056.0,1207377
tgo,1935,33.61,1055.0,1218017
tgo,1936,33.65,1054.0,1228752
tgo,1937,33.68,1052.0,1239581
tgo,1938,33.72,1051.0,1250506
tgo,1939,33.75,1050.0,1261527
tgo,1940,33.79,1048.0,1272645
tgo,1941,33.82,1047.0,1283861
tgo,1942,33.86,1046.0,1295176
tgo,1943,33.9,1044.0,1306590
tgo,1944,33.93,1043.0,1318105
tgo,1945,33.97,1041.0,1329722
tgo,1946,34.58,1040.0,1341441
tgo,1947,35.18,1039.0,1353264
tgo,1948,35.79,1037.0,1365190
tgo,1949,36.4,1036.0,1377222
tgo,1950,37.01,1034.0,1395457
tgo,1951,37.42,1050.0,1425487
tgo,1952,38.22,1066.0,1441906
tgo,1953,39.01,1080.0,1452088
tgo,1954,39.8,1095.0,1461520
tgo,1955,40.57,1110.0,1473839
tgo,1956,41.35,1125.0,1490731
tgo,1957,42.12,1139.0,1512029
tgo,1958,42.89,1152.0,1535969
tgo,1959,43.66,1165.0,1559674
tgo,1960,44.42,1238.0,1580513
tgo,1961,45.17,1289.0,1597526
tgo,1962,45.93,1303.0,1612755
tgo,1963,46.68,1331.0,1631764
tgo,1964,47.43,1483.0,1662073
tgo,1965,48.16,1640.0,1708630
tgo,1966,48.91,1742.0,1774029
tgo,1967,49.65,1789.0,1855442
tgo,1968,50.39,1827.0,1945780
tgo,1969,51.13,1969.0,2034907
tgo,1970,51.86,1878.0,2115522
tgo,1971,52.33,1962.0,2185662
tgo,1972,52.8,1981.0,2247582
tgo,1973,53.18,1854.0,2303345
tgo,1974,53.67,1885.0,2356622
tgo,1975,54.0,1828.0,2410446
tgo,1976,54.31,1774.0,2464455
tgo,1977,54.67,1825.0,2518566
tgo,1978,55.09,1961.0,2576469
tgo,1979,55.51,2026.0,2642846
tgo,1980,55.9,1883.0,2720839
tgo,1981,56.2,1711.0,2812039
tgo,1982,56.4,1587.0,2915066
tgo,1983,56.5,1447.0,3026238
tgo,1984,56.43,1436.0,3140237
tgo,1985,56.65,1449.0,3252994
tgo,1986,56.86,1440.0,3364020
tgo,1987,56.65,1407.0,3474080
tgo,1988,57.14,1416.0,3581928
tgo,1989,57.15,1415.0,3686373
tgo,1990,57.39,1350.0,3786940
tgo,1991,57.42,1308.0,3882271
tgo,1992,57.51,1227.0,3973327
tgo,1993,57.36,1018.0,4064926
tgo,1994,57.16,1143.0,4163642
tgo,1995,57.16,1201.0,4274024
tgo,1996,56.94,1270.0,4398238
tgo,1997,56.46,1409.0,4534551
tgo,1998,56.21,1334.0,4679023
tgo,1999,56.43,1326.0,4825704
tgo,2000,56.32,1277.0,4970367
tgo,2001,56.17,1221.0,5111770
tgo,2002,56.23,1178.0,5251472
tgo,2003,56.01,1204.0,5391401
tgo,2004,56.39,1198.0,5534598
tgo,2005,56.41,1180.0,5683268
tgo,2006,56.99,1196.0,5837792
tgo,2007,57.14,1191.0,5997385
tgo,2008,57.39,1185.0,6161796
tgo,2009,58.04,1194.0,6330472
tgo,2010,58.74,1208.0,6502952
tgo,2011,59.63,1234.0,6679282
tgo,2012,60.35,1259.0,6859482
tgo,2013,60.92,1275.0,7042948
tgo,2014,61.47,1315.0,7228915
tgo,2015,62.06,1351.0,7416802
tgo,2016,62.59,1382.0,7606374
tgo,2017,62.85,1429.0,7797694
tgo,2018,63.09,1478.0,7990926
tha,1800,30.4,931.0,4665000
tha,1801,30.4,931.0,4665000
tha,1802,30.4,931.0,4665000
tha,1803,30.4,931.0,4665000
tha,1804,30.4,931.0,4665000
tha,1805,30.4,932.0,4665000
tha,1806,30.4,932.0,4665000
tha,1807,30.4,932.0,4665000
tha,1808,30.4,932.0,4665000
tha,1809,30.4,932.0,4665000
tha,1810,30.4,932.0,4665000
tha,1811,30.4,932.0,4665848
tha,1812,30.4,933.0,4667548
tha,1813,30.4,933.0,4670102
tha,1814,30.4,933.0,4673514
tha,1815,30.4,933.0,4677787
tha,1816,30.4,933.0,4682925
tha,1817,30.4,933.0,4688930
tha,1818,30.4,933.0,4695807
tha,1819,30.4,934.0,4703558
tha,1820,30.4,934.0,4712187
tha,1821,30.4,935.0,4721697
tha,1822,30.4,936.0,4732091
tha,1823,30.4,938.0,4743373
tha,1824,30.4,939.0,4755546
tha,1825,30.4,940.0,4768615
tha,1826,30.4,942.0,4782581
tha,1827,30.4,943.0,4797448
tha,1828,30.4,945.0,4813221
tha,1829,30.4,946.0,4829901
tha,1830,30.4,947.0,4847494
tha,1831,30.4,949.0,4866002
tha,1832,30.4,950.0,4884581
tha,1833,30.4,951.0,4903230
tha,1834,30.4,953.0,4921951
tha,1835,30.4,954.0,4940743
tha,1836,30.4,955.0,4959607
tha,1837,30.4,957.0,4978543
tha,1838,30.4,958.0,4997552
tha,1839,30.4,960.0,5016633
tha,1840,30.4,961.0,5035786
tha,1841,30.4,962.0,5055300
tha,1842,30.4,964.0,5075176
tha,1843,30.4,965.0,5095417
tha,1844,30.4,967.0,5116026
tha,1845,30.4,968.0,5137007
tha,1846,30.4,969.0,5158361
tha,1847,30.4,971.0,5180092
tha,1848,30.4,972.0,5202202
tha,1849,30.4,974.0,5224695
tha,1850,30.4,975.0,5247574
tha,1851,30.4,976.0,5272628
tha,1852,30.4,978.0,5298090
tha,1853,30.4,979.0,5323963
tha,1854,30.4,981.0,5350250
tha,1855,30.4,982.0,5376955
tha,1856,30.4,983.0,5404081
tha,1857,30.4,985.0,5431632
tha,1858,30.4,986.0,5459611
tha,1859,30.4,988.0,5488022
tha,1860,30.4,989.0,5516868
tha,1861,30.4,990.0,5546778
tha,1862,30.4,992.0,5577474
tha,1863,30.4,993.0,5608967
tha,1864,30.4,995.0,5641266
tha,1865,30.4,996.0,5674380
tha,1866,30.4,998.0,5708318
tha,1867,30.4,999.0,5743090
tha,1868,30.4,1000.0,5778705
tha,1869,30.4,1002.0,5815173
tha,1870,30.4,1003.0,5852505
tha,1871,30.41,1016.0,5890709
tha,1872,30.43,1030.0,5929796
tha,1873,30.44,1043.0,5965909
tha,1874,30.46,1056.0,6006978
tha,1875,30.47,1070.0,6049029
tha,1876,30.49,1084.0,6092074
tha,1877,30.5,1098.0,6133886
tha,1878,30.52,1112.0,6179539
tha,1879,30.53,1126.0,6226308
tha,1880,30.55,1141.0,6273431
tha,1881,30.56,1156.0,6320035
tha,1882,30.57,1171.0,6367865
tha,1883,30.59,1186.0,6416057
tha,1884,30.6,1201.0,6463830
tha,1885,30.62,1217.0,6513844
tha,1886,30.63,1233.0,6565342
tha,1887,30.65,1249.0,6614917
tha,1888,30.66,1265.0,6668904
tha,1889,30.68,1281.0,6724634
tha,1890,30.69,1298.0,6782134
tha,1891,30.71,1302.0,6841431
tha,1892,30.72,1306.0,6902552
tha,1893,30.73,1310.0,6965525
tha,1894,30.75,1314.0,7030378
tha,1895,30.76,1318.0,7097138
tha,1896,30.78,1323.0,7168108
tha,1897,30.79,1327.0,7242050
tha,1898,30.81,1331.0,7319005
tha,1899,30.82,1335.0,7399108
tha,1900,30.84,1340.0,7482399
tha,1901,30.85,1344.0,7568918
tha,1902,30.87,1348.0,7651625
tha,1903,30.88,1352.0,7745892
tha,1904,30.89,1357.0,7844166
tha,1905,30.91,1361.0,7946492
tha,1906,30.92,1365.0,8050131
tha,1907,30.94,1370.0,8152183
tha,1908,30.95,1374.0,8258493
tha,1909,30.97,1378.0,8370380
tha,1910,30.98,1383.0,8488054
tha,1911,31.0,1383.0,8606076
tha,1912,31.01,1383.0,8739626
tha,1913,31.02,1383.0,8875647
tha,1914,31.04,1374.0,9014139
tha,1915,31.05,1365.0,9155107
tha,1916,31.07,1356.0,9297870
tha,1917,31.08,1347.0,9458111
tha,1918,19.93,1338.0,9632273
tha,1919,31.11,1329.0,9826568
tha,1920,31.13,1320.0,10024954
tha,1921,31.14,1310.0,10227430
tha,1922,31.16,1299.0,10443200
tha,1923,31.17,1289.0,10672604
tha,1924,31.18,1278.0,10915985
tha,1925,31.2,1268.0,11164819
tha,1926,31.21,1258.0,11419107
tha,1927,31.23,1249.0,11697938
tha,1928,31.24,1239.0,12002334
tha,1929,31.26,1230.0,12333999
tha,1930,31.27,1230.0,12675209
tha,1931,32.74,1231.0,13025963
tha,1932,34.22,1232.0,13369218
tha,1933,35.68,1233.0,13704292
tha,1934,37.16,1234.0,14030845
tha,1935,38.63,1235.0,14364896
tha,1936,40.12,1237.0,14706788
tha,1937,41.59,1238.0,15025500
tha,1938,41.61,1239.0,15320352
tha,1939,41.63,1234.0,15590320
tha,1940,40.62,1229.0,15865401
tha,1941,39.6,1224.0,16143550
tha,1942,39.62,1219.0,16467034
tha,1943,39.64,1215.0,16835514
tha,1944,39.45,1210.0,17252737
tha,1945,40.74,1206.0,17678142
tha,1946,42.04,1201.0,18114454
tha,1947,43.34,1197.0,18552470
tha,1948,51.76,1193.0,18992191
tha,1949,52.28,1189.0,19830498
tha,1950,52.81,1185.0,20710360
tha,1951,53.0,1229.0,21263202
tha,1952,53.38,1256.0,21837985
tha,1953,53.8,1348.0,22436533
tha,1954,54.25,1293.0,23060430
tha,1955,54.75,1358.0,23711046
tha,1956,55.28,1333.0,24389519
tha,1957,55.84,1303.0,25096792
tha,1958,56.43,1306.0,25833553
tha,1959,57.03,1416.0,26600275
tha,1960,57.62,1537.0,27397175
tha,1961,58.2,1566.0,28224204
tha,1962,58.73,1635.0,29081034
tha,1963,59.24,1712.0,29967041
tha,1964,59.7,1772.0,30881332
tha,1965,60.13,1855.0,31822796
tha,1966,60.55,2002.0,32789096
tha,1967,60.96,2104.0,33778504
tha,1968,61.4,2211.0,34790945
tha,1969,61.87,2315.0,35826804
tha,1970,62.37,2397.0,36884913
tha,1971,62.84,2442.0,37964925
tha,1972,63.29,2477.0,39061994
tha,1973,63.82,2657.0,40164966
tha,1974,64.38,2710.0,41259536
tha,1975,64.98,2781.0,42334954
tha,1976,65.45,2972.0,43386841
tha,1977,65.75,3199.0,44416010
tha,1978,66.07,3447.0,45423436
tha,1979,66.22,3555.0,46412307
tha,1980,66.37,3641.0,47385323
tha,1981,66.6,3785.0,48337503
tha,1982,66.84,3918.0,49267560
tha,1983,67.32,4067.0,50186199
tha,1984,68.02,4233.0,51108082
tha,1985,68.81,4363.0,52041469
tha,1986,69.37,4538.0,52996467
tha,1987,69.77,4900.0,53964406
tha,1988,70.1,5475.0,54912334
tha,1989,70.38,6061.0,55795106
tha,1990,70.64,6650.0,56582821
tha,1991,70.75,7134.0,57258401
tha,1992,70.72,7634.0,57837878
tha,1993,70.78,8189.0,58364891
tha,1994,70.81,8763.0,58901666
tha,1995,70.91,9381.0,59491790
tha,1996,71.06,9803.0,60151472
tha,1997,71.18,9421.0,60863506
tha,1998,71.34,8598.0,61597283
tha,1999,71.58,8889.0,62306651
tha,2000,71.97,9189.0,62958021
tha,2001,72.4,9418.0,63543322
tha,2002,72.83,9914.0,64073164
tha,2003,73.29,10548.0,64554952
tha,2004,73.39,11134.0,65002231
tha,2005,74.16,11525.0,65425470
tha,2006,74.64,12025.0,65824164
tha,2007,75.1,12607.0,66195615
tha,2008,75.6,12757.0,66545760
tha,2009,76.09,12605.0,66881867
tha,2010,76.57,13487.0,67208808
tha,2011,76.89,13535.0,67530130
tha,2012,77.17,14448.0,67843979
tha,2013,77.32,14778.0,68143065
tha,2014,77.49,14853.0,68416772
tha,2015,77.62,15237.0,68657600
tha,2016,77.75,15682.0,68863514
tha,2017,77.95,16294.0,69037513
tha,2018,78.15,16914.0,69183173
tjk,1800,24.24,556.0,466629
tjk,1801,24.24,557.0,466629
tjk,1802,24.24,557.0,466629
tjk,1803,24.24,557.0,466629
tjk,1804,24.24,557.0,466629
tjk,1805,24.24,557.0,466629
tjk,1806,24.24,558.0,466629
tjk,1807,24.24,558.0,466629
tjk,1808,24.24,558.0,466629
tjk,1809,24.24,558.0,466629
tjk,1810,24.24,558.0,466629
tjk,1811,24.24,559.0,466833
tjk,1812,24.24,559.0,467243
tjk,1813,24.24,559.0,467861
tjk,1814,24.24,559.0,468689
tjk,1815,24.24,559.0,469728
tjk,1816,24.24,560.0,470981
tjk,1817,24.24,560.0,472449
tjk,1818,24.24,560.0,474135
tjk,1819,24.24,560.0,476041
tjk,1820,24.24,561.0,478168
tjk,1821,24.24,564.0,480519
tjk,1822,24.24,567.0,483095
tjk,1823,24.24,570.0,485899
tjk,1824,24.24,573.0,488933
tjk,1825,24.24,577.0,492199
tjk,1826,24.24,580.0,495699
tjk,1827,24.24,583.0,499435
tjk,1828,24.24,586.0,503410
tjk,1829,24.24,590.0,507625
tjk,1830,24.24,593.0,512083
tjk,1831,24.24,596.0,516786
tjk,1832,24.24,600.0,521532
tjk,1833,24.24,603.0,526322
tjk,1834,24.24,607.0,531156
tjk,1835,24.24,610.0,536034
tjk,1836,24.24,614.0,540957
tjk,1837,24.24,617.0,545925
tjk,1838,24.24,620.0,550939
tjk,1839,24.24,624.0,555999
tjk,1840,24.24,628.0,561105
tjk,1841,24.24,631.0,566258
tjk,1842,24.24,635.0,571459
tjk,1843,24.24,638.0,576707
tjk,1844,24.24,642.0,582003
tjk,1845,24.24,645.0,587348
tjk,1846,24.24,649.0,592743
tjk,1847,24.24,653.0,598186
tjk,1848,24.24,657.0,603680
tjk,1849,24.24,660.0,609224
tjk,1850,24.24,664.0,614819
tjk,1851,24.24,668.0,620402
tjk,1852,24.24,672.0,626036
tjk,1853,24.24,675.0,631721
tjk,1854,24.24,679.0,637457
tjk,1855,24.24,683.0,643246
tjk,1856,24.24,687.0,649087
tjk,1857,24.24,691.0,654981
tjk,1858,24.24,695.0,660928
tjk,1859,24.24,699.0,666930
tjk,1860,24.24,703.0,672986
tjk,1861,24.24,707.0,679097
tjk,1862,24.24,711.0,685263
tjk,1863,24.24,715.0,691486
tjk,1864,23.71,719.0,697765
tjk,1865,23.19,723.0,704101
tjk,1866,22.66,727.0,710494
tjk,1867,22.14,731.0,716946
tjk,1868,21.62,735.0,723456
tjk,1869,21.66,739.0,730025
tjk,1870,21.7,743.0,736654
tjk,1871,21.74,748.0,743343
tjk,1872,21.76,752.0,750093
tjk,1873,21.8,756.0,756694
tjk,1874,21.98,760.0,763565
tjk,1875,22.17,765.0,770498
tjk,1876,22.35,769.0,777494
tjk,1877,22.54,773.0,784358
tjk,1878,22.72,778.0,791480
tjk,1879,22.91,782.0,798667
tjk,1880,23.09,786.0,805919
tjk,1881,23.28,791.0,813056
tjk,1882,23.46,795.0,820438
tjk,1883,23.64,800.0,827888
tjk,1884,23.83,804.0,835243
tjk,1885,24.01,809.0,842827
tjk,1886,24.19,777.0,850480
tjk,1887,24.37,908.0,858059
tjk,1888,24.55,873.0,865850
tjk,1889,24.74,811.0,873713
tjk,1890,24.92,807.0,881646
tjk,1891,25.1,739.0,889651
tjk,1892,25.28,809.0,897730
tjk,1893,25.46,916.0,905881
tjk,1894,25.64,1040.0,914107
tjk,1895,25.82,962.0,922407
tjk,1896,26.0,1059.0,930782
tjk,1897,26.18,1041.0,939234
tjk,1898,26.0,1068.0,947762
tjk,1899,25.81,1132.0,956368
tjk,1900,25.64,1107.0,965052
tjk,1901,25.87,1134.0,973815
tjk,1902,26.1,1231.0,982520
tjk,1903,26.32,1146.0,991441
tjk,1904,26.55,1266.0,1000444
tjk,1905,26.78,1120.0,1009528
tjk,1906,27.01,1070.0,1018694
tjk,1907,27.23,1027.0,1027744
tjk,1908,27.46,1121.0,1037075
tjk,1909,27.68,1163.0,1046492
tjk,1910,27.91,1240.0,1055994
tjk,1911,30.76,1145.0,1065523
tjk,1912,31.16,1236.0,1075198
tjk,1913,29.03,1298.0,1084961
tjk,1914,28.61,1238.0,1094812
tjk,1915,28.21,1274.0,1104753
tjk,1916,28.19,1132.0,1114784
tjk,1917,25.26,993.0,1124906
tjk,1918,15.55,608.0,1135276
tjk,1919,20.84,523.0,1145703
tjk,1920,16.47,525.0,1156225
tjk,1921,19.65,480.0,1166844
tjk,1922,20.51,556.0,1177560
tjk,1923,29.09,640.0,1188374
tjk,1924,31.49,809.0,1199289
tjk,1925,30.6,1009.0,1210303
tjk,1926,33.66,1131.0,1221418
tjk,1927,33.0,1177.0,1232636
tjk,1928,34.43,1235.0,1243956
tjk,1929,33.21,1248.0,1255381
tjk,1930,32.53,1302.0,1266910
tjk,1931,26.95,1312.0,1278545
tjk,1932,19.25,1289.0,1290288
tjk,1933,15.4,1336.0,1302138
tjk,1934,34.71,1456.0,1314096
tjk,1935,36.18,1662.0,1326165
tjk,1936,37.75,1772.0,1338344
tjk,1937,36.78,1915.0,1350636
tjk,1938,38.37,1907.0,1363040
tjk,1939,40.64,1981.0,1375558
tjk,1940,38.25,1895.0,1388191
tjk,1941,28.35,1856.0,1400940
tjk,1942,24.52,1818.0,1413807
tjk,1943,23.55,1781.0,1426791
tjk,1944,31.16,1745.0,1439895
tjk,1945,38.28,1709.0,1453119
tjk,1946,44.76,1674.0,1466464
tjk,1947,37.12,1857.0,1479932
tjk,1948,44.77,2094.0,1493524
tjk,1949,47.39,2283.0,1507240
tjk,1950,49.55,2469.0,1531501
tjk,1951,49.71,2434.0,1584992
tjk,1952,50.07,2543.0,1637950
tjk,1953,50.43,2604.0,1690334
tjk,1954,50.79,2680.0,1742345
tjk,1955,51.15,2853.0,1794414
tjk,1956,51.51,3066.0,1847251
tjk,1957,51.86,3069.0,1901775
tjk,1958,52.21,3236.0,1959137
tjk,1959,52.58,3138.0,2020554
tjk,1960,52.93,3368.0,2087038
tjk,1961,53.29,3495.0,2159123
tjk,1962,53.65,3528.0,2236559
tjk,1963,54.01,3392.0,2318234
tjk,1964,54.37,3774.0,2402455
tjk,1965,54.73,3936.0,2487953
tjk,1966,55.08,4076.0,2574478
tjk,1967,55.41,4207.0,2662230
tjk,1968,55.72,4405.0,2750894
tjk,1969,56.02,4421.0,2840228
tjk,1970,56.29,4712.0,2930079
tjk,1971,57.09,4785.0,3020391
tjk,1972,57.39,4759.0,3111264
tjk,1973,57.75,5105.0,3203019
tjk,1974,58.09,5063.0,3296095
tjk,1975,58.5,4893.0,3390935
tjk,1976,58.93,4938.0,3487644
tjk,1977,59.55,4874.0,3586499
tjk,1978,60.32,4819.0,3688385
tjk,1979,61.05,4627.0,3794420
tjk,1980,61.73,4470.0,3905413
tjk,1981,62.27,4353.0,4020778
tjk,1982,62.65,4303.0,4140258
tjk,1983,63.04,4284.0,4265247
tjk,1984,63.39,4182.0,4397525
tjk,1985,63.76,4068.0,4537789
tjk,1986,64.07,4084.0,4687283
tjk,1987,64.29,3991.0,4843951
tjk,1988,64.48,3933.0,5001110
tjk,1989,64.75,3864.0,5149803
tjk,1990,64.93,3645.0,5283728
tjk,1991,65.05,3313.0,5400714
tjk,1992,62.39,2308.0,5502976
tjk,1993,64.11,1898.0,5594114
tjk,1994,63.93,1471.0,5679832
tjk,1995,63.86,1270.0,5764712
tjk,1996,63.0,1043.0,5849540
tjk,1997,64.35,1045.0,5934282
tjk,1998,64.4,1085.0,6021691
tjk,1999,64.89,1107.0,6114886
tjk,2000,65.21,1180.0,6216205
tjk,2001,65.51,1277.0,6327125
tjk,2002,65.89,1389.0,6447688
tjk,2003,66.34,1511.0,6576877
tjk,2004,66.83,1633.0,6712841
tjk,2005,67.35,1707.0,6854176
tjk,2006,68.02,1788.0,7000557
tjk,2007,68.51,1887.0,7152385
tjk,2008,68.79,1992.0,7309728
tjk,2009,69.29,2022.0,7472819
tjk,2010,69.61,2106.0,7641630
tjk,2011,69.91,2212.0,7815949
tjk,2012,70.51,2324.0,7995062
tjk,2013,71.06,2441.0,8177809
tjk,2014,71.37,2547.0,8362745
tjk,2015,71.63,2641.0,8548651
tjk,2016,71.87,2763.0,8734951
tjk,2017,72.03,2841.0,8921343
tjk,2018,72.19,2922.0,9107211
tto,1800,32.9,1230.0,60000
tto,1801,32.9,1230.0,60000
tto,1802,32.9,1231.0,60000
tto,1803,32.9,1231.0,60000
